P1_TT_d,P1_TT_n,P2_TT_d,P2_TT_n
0.010723805,0.0,0.075696763,0.14473078
0.003,0.0,0.0531225,0.20471688
0.008,0.0,0.10124228,0.03354102
0.0085440037,0.0,0.12092973,0.026925824
0.003,0.0,0.028460499,0.015231546
0.0053851648,0.0,0.056293872,0.0067082039
0.006164414,0.0,0.18902381,0.035972211
0.0058309519,0.0,0.21966793,0.003
0.0065574385,0.0,0.053851648,0.023430749
0.0083666003,0.0,0.061220911,0.0073484692
0.0058309519,0.0,0.26884568,0.0
0.008,0.0,0.22176113,0.0067082039
0.0117047,0.0,0.16443236,0.016643317
0.015524175,0.0,0.34048642,0.034842503
0.009,0.0,0.30592973,0.015427249
0.0058309519,0.0,0.083426614,0.018493242
0.012806248,0.0,0.20640979,0.017691806
0.0099498744,0.0,0.043370497,0.018275667
0.0,0.0,0.03132092,0.0067082039
0.0,0.0,0.057974132,0.028160256
0.0,0.0,0.030561414,0.057
0.0,0.0,0.13268383,0.061919302
0.0,0.0,0.40169765,0.042614552
0.0,0.0,0.25945134,0.046872167
0.0,0.0,0.14378456,0.016431677
0.0,0.0,0.059741108,0.063474404
0.0,0.0,0.094915752,0.047801674
0.0,0.0,0.065383484,0.064451532
0.0,0.0,0.018275667,0.076557168
0.0,0.0,0.12797656,0.018493242
0.0,0.0,0.095178779,0.074672619
0.0,0.0,0.16707783,0.12440659
0.0,0.0,0.17059015,0.10202451
0.0,0.0,0.047916594,0.013416408
0.0,0.0,0.16938418,0.022869193
0.0,0.0,0.15004666,0.062441973
0.0,0.0,0.097596106,0.086977008
0.0,0.0,0.034842503,0.038275318
0.0,0.0,0.078651128,0.036373067
0.0,0.0,0.17631222,0.057358522
0.0,0.0,0.13018833,0.068154237
0.0,0.0,0.15871358,0.089089842
0.0,0.0,0.13100382,0.13277801
0.0,0.0,0.029698485,0.094831429
0.0,0.0,0.16615053,0.015
0.0,0.0,0.2405951,0.029086079
0.0,0.0,0.036633318,0.011224972
0.0,0.0,0.3256839,0.049457052
0.0,0.0,0.29453862,0.046583259
0.0,0.0,0.10616026,0.1257418
0.0,0.0,0.046904158,0.083815273
0.0,0.0,0.073518705,0.047
0.0,0.0,0.067037303,0.046497312
0.0,0.0,0.076118329,0.037242449
0.0,0.0,0.13212494,0.38479475
0.0,0.0,0.099,0.54594139
0.0,0.0,0.28044786,0.31952152
0.0,0.0,0.29678612,0.089476254
0.0,0.0,0.1682409,0.038858718
0.0,0.0,0.052306787,0.023622024
0.0,0.061122827,0.048383882,0.065459911
0.0,0.029359837,0.088684835,0.039623226
0.0,0.068249542,0.022825424,0.057619441
0.0,0.079555012,0.053535035,0.02184033
0.0,0.019209373,0.09060905,0.032863353
0.0,0.043416587,0.086890736,0.017748239
0.0,0.009486833,0.10458489,0.025632011
0.0,0.0051961524,0.089994444,0.018493242
0.0,0.010677078,0.096602277,0.033196385
0.0,0.016309506,0.13767353,0.013416408
0.0,0.023537205,0.17694632,0.034146742
0.0,0.023280893,0.22934908,0.032756679
0.0,0.059363288,0.065314623,0.015588457
0.0,0.032341923,0.068395906,0.022045408
0.0,0.014071247,0.070342022,0.056648036
0.0,0.025942244,0.207,0.04352011
0.0,0.016431677,0.24306995,0.044011362
0.0,0.036510273,0.15408115,0.073416619
0.0,0.030016662,0.066377707,0.077807455
0.0,0.025179357,0.055452683,0.057913729
0.0,0.052990565,0.061294372,0.061822326
0.0,0.039408121,0.055326305,0.052896125
0.0,0.13569083,0.057853263,0.027676705
0.0,0.034132096,0.1367845,0.026400758
0.0,0.092703829,0.28935445,0.090299502
0.0,0.042638011,0.15152888,0.098792712
0.0,0.057175169,0.2405847,0.048363209
0.0,0.0577408,0.51779243,0.16719151
0.0,0.053795911,0.3925621,0.080454956
0.0,0.11280514,0.26698502,0.14816545
0.0,0.1056693,0.15613135,0.072277244
0.0,0.037242449,0.22639788,0.11920151
0.0,0.009486833,0.15575301,0.11903361
0.0,0.035846897,0.14808781,0.054184869
0.0,0.03176476,0.29483216,0.045133136
0.0,0.046957428,0.31789936,0.035665109
0.0,0.12384668,0.46412283,0.070689462
0.0,0.10347947,0.28178538,0.08691375
0.0,0.12846011,0.12603571,0.21939462
0.0,0.17482849,0.3733805,0.067683085
0.0,0.16498788,0.10856335,0.045276926
0.0,0.13377967,0.10846658,0.057358522
0.0,0.0938616,0.065406422,0.088515535
0.0,0.06807349,0.085399063,0.024372115
0.0,0.027676705,0.031670175,0.11283173
0.0,0.068658576,0.020124612,0.20817781
0.0,0.037603191,0.011224972,0.26089653
0.0,0.031464265,0.0099498744,0.12295528
0.0,0.015,0.012369317,0.060249481
0.0,0.14039231,0.087028731,0.095399161
0.0,0.055217751,0.10779147,0.086307589
0.0,0.044575778,0.066037868,0.16250846
0.0,0.05396295,0.1373936,0.095551033
0.0,0.10712143,0.055955339,0.019723083
0.0,0.075637292,0.040607881,0.073661387
0.0,0.095131488,0.033481338,0.18474306
0.0,0.055326305,0.047770284,0.056302753
0.0,0.019621417,0.10442701,0.11075198
0.0,0.019078784,0.063206012,0.067653529
0.0,0.01356466,0.018493242,0.039812058
0.0,0.015165751,0.029444864,0.10718675
0.0,0.027622455,0.021118712,0.16726924
0.0,0.021213203,0.025,0.077801028
0.0,0.022135944,0.16570456,0.084208076
0.0,0.022737634,0.027331301,0.039661064
0.0,0.030298515,0.042825226,0.083868945
0.0,0.034842503,0.031336879,0.061814238
0.0,0.026495283,0.023,0.089543286
0.0,0.0084852814,0.056524331,0.058309519
0.0,0.04384062,0.055145263,0.038587563
0.0,0.016763055,0.051312766,0.018466185
0.0,0.015165751,0.021095023,0.11519115
0.0,0.067312703,0.021118712,0.074478185
0.0,0.11016805,0.049203658,0.1141972
0.0,0.090077744,0.021,0.11546428
0.0,0.076791927,0.083845095,0.075292762
0.0,0.025806976,0.070639932,0.085094066
0.0,0.11049887,0.003,0.10994999
0.0,0.1393736,0.015297059,0.030149627
0.0,0.036359318,0.014071247,0.027
0.0,0.050714889,0.0084852814,0.01979899
0.0,0.10043904,0.045716518,0.017
0.0,0.050921508,0.059033889,0.024738634
0.0,0.055506756,0.0084852814,0.019442222
0.0,0.14945233,0.0,0.069144776
0.0,0.13907192,0.003,0.0051961524
0.0,0.076791927,0.024515301,0.030594117
0.0,0.11634432,0.016552945,0.065007692
0.0,0.13909349,0.010816654,0.027513633
0.0,0.064567794,0.015297059,0.024269322
0.0,0.069985713,0.007,0.006
0.0,0.088374204,0.015231546,0.021633308
0.0,0.058309519,0.026324893,0.0042426407
0.0,0.030298515,0.035972211,0.003
0.0,0.016911535,0.053907328,0.016155494
0.0,0.089297256,0.045847574,0.009
0.0,0.054561891,0.03232646,0.003
0.0,0.064210591,0.015620499,0.0073484692
0.0,0.055506756,0.049406477,0.013416408
0.0,0.058034473,0.068593003,0.040472213
0.0,0.11936918,0.019442222,0.029529646
0.0,0.29056325,0.082770768,0.20652603
0.0,0.53371341,0.013341664,0.36154391
0.0,0.45403744,0.0051961524,0.42641529
0.0,0.44677175,0.035888717,0.24825994
0.0,0.70815606,0.023622024,0.33214605
0.0,0.57935999,0.019209373,0.17033203
0.0,0.36872347,0.0073484692,0.18918774
0.0,0.37607047,0.072532751,0.22247022
0.0,0.16081356,0.06844706,0.1761647
0.0,0.057436922,0.0042426407,0.48887729
0.0,0.096695398,0.016552945,0.34558356
0.0,0.09291932,0.016911535,0.67174028
0.0,0.064822835,0.040914545,0.2765791
0.0,0.042497059,0.042720019,0.3045587
0.0,0.057489129,0.043737855,0.12322743
0.0,0.057306195,0.11648176,0.12223747
0.032695565,0.055650696,0.099297533,0.027147744
0.10607073,0.059008474,0.030232433,0.045099889
0.16346559,0.067675697,0.054863467,0.02596151
0.057948253,0.06166036,0.020663978,0.012884099
0.021236761,0.071428286,0.0099498744,0.041880783
0.020024984,0.20575714,0.018841444,0.013747727
0.092059763,0.26967573,0.018439089,0.015620499
0.010440307,0.15640013,0.0073484692,0.017
0.0084852814,0.16219125,0.0073484692,0.093493315
0.015132746,0.20235118,0.009486833,0.039357337
0.023537205,0.093573501,0.012727922,0.034029399
0.021748563,0.076216796,0.023,0.059983331
0.017,0.042154478,0.09721111,0.04007493
0.012688578,0.16252384,0.69016592,0.089493016
0.025079872,0.091416629,0.76813801,0.029563491
0.024186773,0.22944716,0.4985519,0.029580399
0.03088689,0.27617748,0.24552393,0.089364422
0.04788528,0.18210437,0.6795035,0.034336569
0.02513961,0.13060628,0.40185321,0.045716518
0.020880613,0.084214013,0.10485228,0.086023253
0.028653098,0.19922851,0.037215588,0.040804412
0.019235384,0.40153331,0.029529646,0.10566456
0.018601075,0.14049555,0.067970582,0.12876723
0.044249294,0.51419452,0.087051709,0.056789083
0.065398777,0.16797024,0.075332596,0.064046858
0.068840395,0.065946948,0.029614186,0.041976184
0.033346664,0.23815121,0.041976184,0.052990565
0.091874915,0.083120395,0.028319605,0.023622024
0.16274213,0.098655968,0.016155494,0.015
0.13260845,0.1384052,0.013747727,0.046010868
0.057879185,0.13104198,0.015297059,0.034014703
0.041976184,0.034655447,0.046173586,0.027
0.13209845,0.16745746,0.047916594,0.016155494
0.12827315,0.07439086,0.030740852,0.013747727
0.079006329,0.12514392,0.033955854,0.023622024
0.065589633,0.10203921,0.023895606,0.0083666003
0.015620499,0.067007462,0.017521415,0.020663978
0.031048349,0.086492774,0.011224972,0.019442222
0.039962482,0.24247474,0.029,0.014317821
0.10854032,0.23215943,0.1574357,0.022135944
0.1786449,0.15516121,0.17300289,0.0351141
0.18785899,0.039051248,0.21135279,0.0067082039
0.27046257,0.16556872,0.51015096,0.015297059
0.30254421,0.3311329,0.77935935,0.015297059
0.23432029,0.10912836,1.3970179,0.0042426407
0.1284095,0.069469418,0.25030581,0.009
0.078549348,0.33416912,0.063324561,0.009486833
0.041255303,0.28448374,0.20518285,0.029614186
0.04952777,0.36849152,0.33421251,0.0067082039
0.021118712,0.35836992,0.098254771,0.017492856
0.026832816,0.081271151,0.014071247,0.024919872
0.02184033,0.21117291,0.0073484692,0.091662424
0.032171416,0.05329165,0.060083276,0.012369317
0.016155494,0.097923439,0.12582528,0.011224972
0.068256868,0.13823531,0.045133136,0.05235456
0.057567352,0.20254629,0.017,0.037762415
0.062817195,0.2929488,0.0042426407,0.009
0.05376802,0.19939408,0.015297059,0.009
0.019621417,0.072718636,0.019697716,0.015
0.024351591,0.097637083,0.023958297,0.027
0.024372115,0.17000294,0.003,0.032511536
0.015,0.12407256,0.01029563,0.022449944
0.0058309519,0.11452947,0.003,0.041868843
0.012409674,0.12725958,0.0090553851,0.021213203
0.010816654,0.16014056,0.0083666003,0.016155494
0.023194827,0.19502308,0.0053851648,0.040422766
0.017492856,0.050960769,0.0053851648,0.031638584
0.015588457,0.11758401,0.002,0.031064449
0.044877611,0.051633323,0.013076697,0.016431677
0.019,0.023,0.012884099,0.0051961524
0.020518285,0.12107436,0.0036055513,0.009
0.030870698,0.18117671,0.009486833,0.013747727
0.020663978,0.28834181,0.0067082039,0.0067082039
0.023958297,0.1605802,0.0083666003,0.031064449
0.032171416,0.12777324,0.01029563,0.017691806
0.060671245,0.020469489,0.003,0.012529964
0.048145612,0.072945185,0.006,0.009486833
0.065459911,0.078549348,0.0083666003,0.021931712
0.043669211,0.033136083,0.0083666003,0.009
0.03522783,0.18101381,0.003,0.0058309519
0.064660653,0.17875682,0.0090553851,0.005
0.11484773,0.096462428,0.011916375,0.012884099
0.050039984,0.046065171,0.011224972,0.003
0.024939928,0.061294372,0.0099498744,0.0042426407
0.1747026,0.035298725,0.0083666003,0.011224972
0.098437798,0.065345237,0.015033296,0.0051961524
0.15409737,0.057323643,0.003,0.020223748
0.080099938,0.077781746,0.003,0.017691806
0.1413577,0.034698703,0.003,0.025806976
0.067119297,0.032031235,0.0042426407,0.070462756
0.071596089,0.035637059,0.0067082039,0.054525224
0.073552702,0.030133038,0.01,0.028460499
0.069699354,0.04110961,0.011224972,0.013416408
0.040755368,0.060216277,0.012041595,0.045497253
0.067453688,0.037429935,0.0042426407,0.034336569
0.040249224,0.16015305,0.0,0.016431677
0.038288379,0.070114193,0.006,0.021213203
0.092021737,0.24220033,0.006,0.012369317
0.11255665,0.32776363,0.0098488578,0.013747727
0.11195535,0.22022943,0.005,0.0078102497
0.13618737,0.060207973,0.0,0.0083666003
0.066460515,0.065984847,0.0098488578,0.0073484692
0.040496913,0.091787799,0.0094339811,0.003
0.070270904,0.072862885,0.0058309519,0.003
0.10782857,0.075013332,0.0036055513,0.006
0.14539257,0.015588457,0.0078102497,0.018248288
0.19740314,0.086884981,0.006,0.012409674
0.1240121,0.089308454,0.0070710678,0.011224972
0.31334486,0.053037722,0.0065574385,0.012041595
0.35073352,0.089269256,0.0092195445,0.003
0.21290843,0.14286357,0.012529964,0.003
0.17405172,0.13916896,0.0042426407,0.0
0.099784768,0.23228,0.0042426407,0.0042426407
0.071140706,0.14537194,0.013601471,0.003
0.048020829,0.1794603,0.011916375,0.015
0.029966648,0.067830672,0.006,0.0058309519
0.0078102497,0.030479501,0.011,0.009486833
0.019026298,0.044519659,0.010198039,0.027073973
0.014317821,0.060860496,0.003,0.22972375
0.01979899,0.028160256,0.0092195445,0.40699509
0.021095023,0.13657599,0.009486833,0.10022974
0.039127995,0.021633308,0.0,0.040853396
0.099689518,0.070156967,0.007,0.038587563
0.33104985,0.10504761,0.007,0.021
0.26567085,0.070830784,0.0067082039,0.028460499
0.28583387,0.089861004,0.0063245553,0.039736633
0.26899256,0.081602696,0.0036055513,0.021424285
0.25816661,0.1192728,0.009,0.012727922
0.19697969,0.10002,0.0063245553,0.011224972
0.17418094,0.22963885,0.0,0.014071247
0.1224949,0.24216936,0.006,0.005
0.058111961,0.25121704,0.002,0.0065574385
0.030149627,0.09370699,0.007,0.0065574385
0.079006329,0.080386566,0.0117047,0.012369317
0.079082236,0.078166489,0.011916375,0.022449944
0.16621071,0.069641941,0.0,0.016431677
0.092897793,0.13357769,0.0067082039,0.0042426407
0.059757845,0.17374406,0.002,0.0042426407
0.05052722,0.066887966,0.006,0.0051961524
0.035256205,0.14513442,0.0042426407,0.0085440037
0.034496377,0.13547324,0.010440307,0.009486833
0.01954482,0.15305228,0.009,0.006
0.018601075,0.1352701,0.0067082039,0.0084852814
0.015362291,0.20344532,0.0042426407,0.0078102497
0.02641969,0.12546314,0.0096953597,0.0083666003
0.04419276,0.065574385,0.0036055513,0.011224972
0.048124838,0.088102213,0.010816654,0.0042426407
0.051410116,0.065053824,0.003,0.003
0.031288976,0.098661036,0.0085440037,0.010816654
0.01421267,0.44637764,0.0036055513,0.0073484692
0.021213203,0.23762996,0.003,0.003
0.003,0.16596686,0.0046904158,0.009486833
0.023769729,0.089983332,0.0085440037,0.015297059
0.019390719,0.51237291,0.010440307,0.012369317
0.052971691,0.046454279,0.010440307,0.010440307
0.039115214,0.12134661,0.010816654,0.012884099
0.019442222,0.094831429,0.0042426407,0.0099498744
0.018248288,0.042083251,0.0042426407,0.012369317
0.015297059,0.041255303,0.012369317,0.0099498744
0.025099801,0.075848533,0.011,0.016155494
0.062753486,0.099161484,0.0096953597,0.0042426407
0.097887691,0.08584288,0.0073484692,0.009486833
0.34956258,0.052697249,0.016431677,0.010816654
0.53977588,0.058736701,0.010816654,0.009
0.34837336,0.074249579,0.0042426407,0.013747727
0.39473155,0.089515362,0.012529964,0.0084852814
0.067446275,0.12114867,0.01029563,0.0067082039
0.12183185,0.037134889,0.0067082039,0.003
0.14655033,0.048538644,0.0084852814,0.009486833
0.1173925,0.099181652,0.0,0.0042426407
0.066520673,0.031622777,0.0,0.006
0.084587233,0.069491007,0.0,0.0042426407
0.074732858,0.082855296,0.0,0.011224972
0.10730331,0.1848026,0.0,0.009486833
0.1743875,0.10800926,0.0,0.013416408
0.059008474,0.053860932,0.0,0.0078102497
0.076262704,0.18509457,0.0,0.0042426407
0.11491736,0.071805292,0.0,0.0058309519
0.04240283,0.031144823,0.0,0.0058309519
0.083636117,0.22181298,0.0,0.0065574385
0.23817011,0.15110592,0.0,0.006
0.077136243,0.031953091,0.0,0.0042426407
0.097703634,0.035679126,0.0,0.003
0.1152302,0.2100119,0.0,0.0067082039
0.33315162,0.047169906,0.0,0.009
0.35304532,0.066490601,0.0,0.012727922
0.14573263,0.12913559,0.0,0.015
0.12206965,0.47343637,0.0,0.0073484692
0.12630914,0.17612779,0.0,0.0067082039
0.049779514,0.18339847,0.0,0.003
0.11307077,0.097887691,0.0,0.01
0.26215072,0.040570926,0.0,0.011661904
0.17939342,0.013453624,0.0,0.0067082039
0.70999507,0.05186521,0.0,0.009
0.29295392,0.082304313,0.0,0.0067082039
0.078421936,0.0430581,0.0,0.003
0.30489014,0.040521599,0.0,0.0042426407
0.79097408,0.10038924,0.0,0.003
0.3028597,0.041545156,0.0,0.003
0.24402664,0.085264295,0.0,0.0065574385
0.029563491,0.18638133,0.0,0.0090553851
0.13034569,0.35259325,0.0,0.0051961524
0.054890801,0.36680513,0.0,0.0
0.20227209,0.43275513,0.0,0.0
0.032140317,0.087045965,0.0,0.0078102497
0.13513327,0.28143561,0.0,0.011661904
0.18656098,0.050537115,0.0,0.0042426407
0.20901914,0.047927028,0.0,0.003
0.23192456,0.30124077,0.0,0.003
0.11019074,0.24643052,0.0,0.0067082039
0.027622455,0.068300805,0.0,0.0073484692
0.10738249,0.094069124,0.0,0.003
0.12054045,0.076576759,0.0,0.0042426407
0.041243181,0.069534164,0.0,0.011224972
0.034438351,0.27847621,0.0,0.0067082039
0.27613403,0.14839811,0.0,0.003
0.21933992,0.049979996,0.0,0.0058309519
0.079214898,0.046108568,0.0,0.01
0.10279105,0.10760576,0.0,0.0051961524
0.053721504,0.040914545,0.0,0.0058309519
0.039166312,0.15697771,0.0,0.0058309519
0.032341923,0.059,0.0,0.0
0.023958297,0.096633328,0.0,0.0
0.052971691,0.042047592,0.0,0.0
0.071470274,0.040706265,0.0,0.0
0.050774009,0.075610846,0.0,0.0
0.021424285,0.064195015,0.0,0.0
0.11648176,0.10904128,0.0,0.0
0.021,0.070611614,0.0,0.0
0.04747631,0.035256205,0.0,0.0
0.069180922,0.06503845,0.0,0.0
0.098234414,0.037,0.0,0.0
0.080913534,0.23861894,0.0,0.0
0.040755368,0.14063428,0.0,0.0
0.12362039,0.33480442,0.0,0.0
0.11885285,0.3038108,0.0,0.0
0.027586228,0.40754632,0.0,0.0
0.0531225,0.13646978,0.0,0.0
0.056089215,0.2012809,0.0,0.0
0.084011904,0.99711985,0.0,0.0
0.060489669,0.38886116,0.0,0.0
0.13440982,0.2485679,0.0,0.0
0.12080563,0.46395797,0.0,0.0
0.094180677,0.42014402,0.0,0.0
0.070142712,0.11395613,0.0,0.0
0.099493718,0.041,0.0,0.0
0.074054034,0.054589376,0.0,0.0
0.056160484,0.045177428,0.0,0.0
0.1501366,0.070632854,0.0,0.0
0.23121635,0.038,0.0,0.0
0.22573657,0.060539243,0.0,0.0
0.15118862,0.029068884,0.0,0.0
0.16194752,0.010723805,0.0,0.0
0.081510735,0.064707032,0.0,0.0
0.027184554,0.041158231,0.0,0.0
0.12372954,0.039812058,0.0,0.0
0.040373258,0.032787193,0.0,0.0
0.13262353,0.088232647,0.0,0.0
0.14452681,0.15463505,0.0,0.0
0.11028146,0.11048077,0.0,0.0
0.029257478,0.13747363,0.0,0.0
0.11496521,0.20039212,0.0,0.0
0.024413111,0.19557863,0.0,0.0
0.032939338,0.32991211,0.0,0.0
0.011224972,0.24205165,0.0,0.0
0.029068884,0.30647186,0.0,0.0
0.022022716,0.3180283,0.0,0.0
0.031670175,0.29571101,0.0,0.0
0.035128336,0.20178454,0.0,0.0
0.12385072,0.25340087,0.0,0.0
0.090746901,0.057974132,0.0,0.0
0.099131226,0.098371744,0.0,0.0
0.077420927,0.24111408,0.0,0.0
0.18114359,0.10890822,0.0,0.0
0.79851362,0.098086696,0.0,0.0
0.26734622,0.087321246,0.0,0.0
0.23009998,0.046108568,0.0,0.0
0.32566547,0.045321077,0.0,0.0
0.076642025,0.077549984,0.042083251,0.0
0.18528087,0.08336666,0.11889491,0.0
0.30953675,0.049426713,0.13748454,0.0
0.15672588,0.041593269,0.11308846,0.0
0.30730604,0.13507405,0.043543082,0.0
0.05870264,0.14857321,0.05235456,0.0
0.10943491,0.38438002,0.035805028,0.0
0.07940403,0.26529418,0.031575307,0.0
0.19785348,0.10642368,0.020518285,0.0
0.0430581,0.037054015,0.007,0.0
0.073552702,0.019467922,0.027586228,0.0
0.08161495,0.090873539,0.10931606,0.0
0.14171803,0.07877817,0.11271646,0.0
0.098127468,0.17390802,0.050019996,0.0
0.19884416,0.13832209,0.049819675,0.0
0.034698703,0.082776808,0.066226883,0.0
0.170883,0.18862396,0.028160256,0.0
0.10799074,0.13092746,0.016431677,0.0
0.088464682,0.21855434,0.009,0.0
0.082395388,0.049396356,0.013416408,0.0
0.09954396,0.13848466,0.026495283,0.0
0.16669733,0.094069124,0.035623026,0.0
0.11184364,0.27982316,0.016431677,0.0
0.023958297,0.1301768,0.0084852814,0.0
0.092070625,0.09568699,0.011224972,0.0
0.065261014,0.26579315,0.0099498744,0.0
0.11359577,0.40747393,0.0042426407,0.0
0.10400961,1.0942605,0.0042426407,0.0
0.23529131,0.79505597,0.003,0.0
0.24739038,0.24544857,0.009,0.0
0.30656321,0.31444872,0.0042426407,0.0
0.23009998,0.42482349,0.003,0.0
0.16639111,0.2018762,0.0042426407,0.0
0.16237303,0.38339797,0.0051961524,0.0
0.20849221,0.24945741,0.0,0.0
0.071470274,0.19323302,0.0042426407,0.0
0.25181938,0.36605601,0.0042426407,0.0
0.20688886,1.1180461,0.0067082039,0.0
0.084083292,0.31137437,0.0051961524,0.0
0.036262929,0.49025708,0.0067082039,0.0
0.11469089,0.35674641,0.0042426407,0.0
0.090493094,0.69831297,0.006,0.0
0.17943801,0.48832059,0.0042426407,0.0
0.11448144,0.12443874,0.0,0.0
0.13577187,0.062976186,0.0,0.0
0.10362915,0.44363724,0.003,0.0
0.060216277,0.76369104,0.0042426407,0.0
0.10223013,0.87077322,0.006,0.0
0.1654237,0.44065406,0.0042426407,0.0
0.0078102497,0.32139851,0.0042426407,0.0
0.035524639,0.10572606,0.0067082039,0.0
0.045793013,0.28474726,0.0042426407,0.0
0.033749074,0.19550448,0.003,0.009486833
0.057775427,0.079460682,0.0073484692,0.009486833
0.024392622,0.16367346,0.0042426407,0.0
0.029816103,0.11798729,0.0051961524,0.0065574385
0.039862263,0.12144958,0.003,0.0085440037
0.073061618,0.15649601,0.0042426407,0.012369317
0.031527766,0.056515485,0.0067082039,0.0067082039
0.0067082039,0.094620294,0.0067082039,0.0067082039
0.015297059,0.10649413,0.0042426407,0.0067082039
0.035860842,0.070837843,0.0099498744,0.006
0.023452079,0.10798148,0.021,0.017233688
0.062377881,0.090077744,0.011224972,0.016431677
0.17438177,0.11795762,0.020124612,0.0067082039
0.087028731,0.12731457,0.013416408,0.016431677
0.14323407,0.045607017,0.011224972,0.009
0.19343474,0.13213629,0.010392305,0.0067082039
0.061919302,0.14442299,0.010392305,0.016431677
0.033376639,0.50363876,0.0067082039,0.037242449
0.044373415,0.38345925,0.015588457,0.014525839
0.07935994,0.31549643,0.031622777,0.016431677
0.037775654,0.15423683,0.016124515,0.034219877
0.12151132,0.044788391,0.014525839,0.072862885
0.10128672,0.071084457,0.0067082039,0.067074585
0.072117959,0.064938432,0.009486833,0.16458736
0.066128662,0.1520855,0.009,0.23482334
0.064381674,0.068949257,0.009486833,0.11799576
0.043370497,0.031890437,0.025980762,0.064140471
0.017492856,0.0351141,0.017233688,0.037349699
0.092141196,0.11476933,0.0042426407,0.053347915
0.027658633,0.10412492,0.0067082039,0.04501111
0.018493242,0.18257053,0.0,0.032526912
0.035256205,0.16737383,0.0073484692,0.034568772
0.056674509,0.089744081,0.0067082039,0.03548239
0.075392307,0.023,0.0,0.017262677
0.020518285,0.072807967,0.011224972,0.026925824
0.032465366,0.061911227,0.015297059,0.022022716
0.026645825,0.042213742,0.003,0.026925824
0.0099498744,0.15526107,0.009,0.031160873
0.045310043,0.040755368,0.0073484692,0.012727922
0.07485319,0.084225887,0.003,0.013038405
0.012727922,0.14123031,0.0042426407,0.010488088
0.022671568,0.072228803,0.0099498744,0.013038405
0.020808652,0.021213203,0.011224972,0.0051961524
0.0058309519,0.098386991,0.009,0.013747727
0.013341664,0.0428369,0.0067082039,0.032295511
0.077097341,0.13917974,0.003,0.0067082039
0.097020616,0.1658041,0.0042426407,0.013601471
0.054424259,0.037709415,0.003,0.006164414
0.33297147,0.15413306,0.0051961524,0.0067082039
0.69111793,0.13138112,0.0042426407,0.013490738
0.39782157,0.052810984,0.0051961524,0.0042426407
0.27705054,0.039408121,0.0084852814,0.0036055513
0.14149205,0.056648036,0.006,0.0041231056
0.071351244,0.10668177,0.0042426407,0.0028284271
0.14911405,0.089207623,0.003,0.0058309519
0.75629822,0.54899362,0.006,0.0065574385
0.36674378,0.38584194,0.0067082039,0.0041231056
0.54498165,0.37472657,0.0073484692,0.0041231056
0.21277923,0.53833075,0.013416408,0.0058309519
